time,id,x,y,angle,speed
9.00,12,87.19,-4.80,90.00,12.78
9.00,13,76.89,1795.20,90.00,9.14
9.00,14,501.97,1204.80,270.00,12.31
9.00,15,507.55,604.80,270.00,11.73
9.00,16,1259.61,1795.20,90.00,12.83
9.00,17,94.58,1195.20,90.00,14.44
9.00,18,1195.20,1099.96,180.00,15.08
9.00,19,1705.93,604.80,270.00,13.06
9.00,2,1291.68,1795.20,90.00,12.21
9.00,20,1795.20,1108.27,180.00,12.79
9.00,21,707.22,1195.20,90.00,16.29
9.00,22,690.74,595.20,90.00,13.03
9.00,23,60.64,1195.20,90.00,12.00
9.00,24,4.80,84.49,0.00,11.77
9.00,25,1795.20,501.49,180.00,12.19
9.00,26,604.80,99.28,0.00,14.19
9.00,27,507.24,1804.80,270.00,11.18
9.00,28,1204.80,55.56,0.00,11.53
9.00,29,604.80,628.39,0.00,6.71
9.00,3,1106.58,4.80,270.00,11.71
9.00,30,653.56,1795.20,90.00,11.02
9.00,31,1701.80,1804.80,270.00,14.63
9.00,32,550.21,1804.80,270.00,9.56
9.00,33,1195.20,497.46,180.00,13.44
9.00,34,1693.77,4.80,270.00,14.03
9.00,35,550.43,1204.80,270.00,9.33
9.00,36,4.80,53.13,0.00,11.04
9.00,37,-4.80,1104.67,180.00,12.39
9.00,38,539.26,604.80,270.00,11.79
9.00,39,4.80,695.54,0.00,13.67
9.00,4,604.80,693.16,0.00,13.38
9.00,40,4.80,25.69,0.00,6.73
9.00,41,1795.20,541.70,180.00,12.50
9.00,42,1804.80,1289.34,0.00,12.62
9.00,43,4.80,11.50,0.00,0.00
9.00,44,506.63,4.80,270.00,12.02
9.00,45,1154.13,1804.80,270.00,9.64
9.00,46,574.43,1804.80,270.00,5.05
9.00,47,653.03,595.20,90.00,9.80
9.00,48,604.80,53.68,0.00,10.45
9.00,49,570.26,1204.80,270.00,7.02
9.00,5,604.80,657.84,0.00,12.08
9.00,50,604.80,1287.16,0.00,13.07
9.00,51,1804.80,1250.52,0.00,10.80
9.00,53,604.80,29.85,0.00,7.17
9.00,54,1745.32,1804.80,270.00,12.55
9.00,55,1775.07,1804.80,270.00,6.16
9.00,56,1195.20,1145.09,180.00,11.31
9.00,57,695.33,-4.80,90.00,13.01
9.00,58,27.45,1195.20,90.00,5.87
9.00,59,604.80,15.50,0.00,0.00
9.00,6,1294.21,-4.80,90.00,12.67
9.00,60,1195.20,535.50,180.00,13.50
9.00,61,1227.06,1795.20,90.00,5.55
9.00,62,-4.80,1708.39,180.00,12.09
9.00,63,1795.20,573.67,180.00,5.55
9.00,64,1750.53,4.80,270.00,11.09
9.00,65,1140.57,4.80,270.00,12.09
9.00,66,595.20,1702.65,180.00,15.64
9.00,67,-4.80,1138.91,180.00,13.21
9.00,68,15.50,1195.20,90.00,0.00
9.00,69,4.80,1259.13,0.00,11.91
9.00,7,1204.80,1295.41,0.00,11.68
9.00,70,604.80,615.50,0.00,0.00
9.00,71,1795.20,1144.35,180.00,11.40
9.00,72,1215.50,1795.20,90.00,0.00
9.00,73,1253.58,-4.80,90.00,11.12
9.00,74,1706.95,1204.80,270.00,12.47
9.00,75,543.48,4.80,270.00,11.40
9.00,78,626.24,595.20,90.00,5.74
9.00,79,1178.63,1804.80,270.00,3.79
9.00,8,1204.80,106.59,0.00,15.56
9.00,80,573.86,604.80,270.00,5.69
9.00,81,1204.80,1256.82,0.00,11.51
9.00,82,-4.80,500.22,180.00,14.44
9.00,83,4.80,1226.80,0.00,5.51
9.00,85,1744.59,604.80,270.00,11.90
9.00,86,-4.80,1744.22,180.00,12.22
9.00,87,1804.80,1223.47,0.00,4.32
9.00,88,1291.41,595.20,90.00,13.08
9.00,89,1112.46,1204.80,270.00,11.94
9.00,9,1108.74,1804.80,270.00,13.75
9.00,90,1795.20,584.50,180.00,0.00
9.00,91,48.71,1795.20,90.00,10.67
9.00,92,1204.80,1226.47,0.00,5.76
9.00,93,572.14,4.80,270.00,5.93
9.00,95,96.07,595.20,90.00,11.88
9.00,96,1204.80,29.15,0.00,6.38
9.00,98,659.31,1195.20,90.00,12.76
9.00,99,657.17,-4.80,90.00,12.15
10.00,0,721.49,1795.20,90.00,16.15
10.00,1,595.20,1100.05,180.00,11.09
10.00,10,1195.20,1685.85,180.00,13.67
10.00,11,4.80,1314.08,0.00,14.05
10.00,12,99.97,-4.80,90.00,12.79
10.00,13,86.60,1795.20,90.00,9.71
10.00,14,488.77,1204.80,270.00,13.21
10.00,15,496.65,604.80,270.00,10.90
10.00,16,1273.45,1795.20,90.00,13.84
10.00,17,109.03,1195.20,90.00,14.46
10.00,18,1195.20,1084.94,180.00,15.02
10.00,19,1691.94,604.80,270.00,13.99
10.00,2,1303.72,1795.20,90.00,12.05
10.00,20,1795.20,1095.02,180.00,13.25
10.00,21,722.53,1195.20,90.00,15.32
10.00,22,703.89,595.20,90.00,13.15
10.00,23,72.86,1195.20,90.00,12.22
10.00,24,4.80,96.26,0.00,11.77
10.00,25,1795.20,489.40,180.00,12.10
10.00,26,604.80,113.47,0.00,14.19
10.00,27,496.39,1804.80,270.00,10.85
10.00,28,1204.80,69.02,0.00,13.46
10.00,29,604.80,637.44,0.00,9.04
10.00,3,1095.50,4.80,270.00,11.08
10.00,30,667.19,1795.20,90.00,13.62
10.00,31,1687.97,1804.80,270.00,13.83
10.00,32,538.97,1804.80,270.00,11.24
10.00,33,1195.20,484.55,180.00,12.92
10.00,34,1678.65,4.80,270.00,15.12
10.00,35,539.30,1204.80,270.00,11.13
10.00,36,4.80,63.88,0.00,10.74
10.00,37,-4.80,1092.71,180.00,11.96
10.00,38,527.52,604.80,270.00,11.73
10.00,39,4.80,709.15,0.00,13.61
10.00,4,604.80,705.86,0.00,12.70
10.00,40,4.80,34.18,0.00,8.49
10.00,41,1795.20,529.52,180.00,12.18
10.00,42,1804.80,1301.71,0.00,12.37
10.00,43,4.80,12.83,0.00,1.33
10.00,44,494.91,4.80,270.00,11.72
10.00,45,1143.33,1804.80,270.00,10.80
10.00,46,567.16,1804.80,270.00,7.27
10.00,47,663.14,595.20,90.00,10.11
10.00,48,604.80,66.24,0.00,12.56
10.00,49,561.52,1204.80,270.00,8.74
10.00,5,604.80,670.80,0.00,12.96
10.00,50,604.80,1300.27,0.00,13.11
10.00,51,1804.80,1263.39,0.00,12.87
10.00,53,604.80,38.58,0.00,8.72
10.00,54,1731.45,1804.80,270.00,13.87
10.00,55,1767.25,1804.80,270.00,7.82
10.00,56,1195.20,1131.43,180.00,13.66
10.00,57,709.32,-4.80,90.00,14.00
10.00,58,35.69,1195.20,90.00,8.23
10.00,59,604.80,17.08,0.00,1.58
10.00,6,1306.57,-4.80,90.00,12.36
10.00,60,1195.20,520.06,180.00,15.44
10.00,61,1234.22,1795.20,90.00,7.16
10.00,62,-4.80,1696.01,180.00,12.39
10.00,63,1795.20,566.06,180.00,7.61
10.00,64,1737.77,4.80,270.00,12.76
10.00,65,1128.74,4.80,270.00,11.83
10.00,66,595.20,1686.89,180.00,15.76
10.00,67,-4.80,1124.34,180.00,14.57
10.00,68,17.24,1195.20,90.00,1.74
10.00,69,4.80,1273.52,0.00,14.39
10.00,7,1204.80,1306.56,0.00,11.15
10.00,70,604.80,616.81,0.00,1.31
10.00,71,1795.20,1131.77,180.00,12.58
10.00,72,1217.41,1795.20,90.00,1.91
10.00,73,1266.18,-4.80,90.00,12.60
10.00,74,1695.14,1204.80,270.00,11.81
10.00,75,530.72,4.80,270.00,12.76
10.00,78,633.53,595.20,90.00,7.29
10.00,79,1173.45,1804.80,270.00,5.18
10.00,8,1204.80,121.75,0.00,15.16
10.00,80,565.67,604.80,270.00,8.19
10.00,81,1204.80,1269.14,0.00,12.32
10.00,82,-4.80,485.96,180.00,14.26
10.00,83,4.80,1234.60,0.00,7.80
10.00,85,1731.03,604.80,270.00,13.56
10.00,86,-4.80,1732.19,180.00,12.03
10.00,87,1804.80,1229.62,0.00,6.15
10.00,88,1303.41,595.20,90.00,12.00
10.00,89,1100.73,1204.80,270.00,11.72
10.00,9,1094.19,1804.80,270.00,14.55
10.00,90,1795.20,583.17,180.00,1.33
10.00,91,60.50,1798.40,90.00,11.78
10.00,92,1204.80,1233.98,0.00,7.51
10.00,93,564.51,4.80,270.00,7.63
10.00,95,108.74,595.20,90.00,12.67
10.00,96,1204.80,37.26,0.00,8.11
10.00,98,672.59,1195.20,90.00,13.28
10.00,99,669.65,-4.80,90.00,12.48
11.00,0,737.94,1795.20,90.00,16.45
11.00,1,595.20,1088.98,180.00,11.07
11.00,10,1195.20,1672.38,180.00,13.47
11.00,11,4.80,1327.89,0.00,13.81
11.00,12,112.78,-4.80,90.00,12.81
11.00,13,96.38,1795.20,90.00,9.78
11.00,14,476.40,1204.80,270.00,12.37
11.00,15,485.16,604.80,270.00,11.49
11.00,16,1286.90,1795.20,90.00,13.45
11.00,17,123.35,1195.20,90.00,14.32
11.00,18,1195.20,1069.09,180.00,15.85
11.00,19,1678.77,604.80,270.00,13.17
11.00,2,1316.78,1795.20,90.00,13.06
11.00,20,1795.20,1082.02,180.00,13.00
11.00,21,737.97,1195.20,90.00,15.44
11.00,22,716.57,595.20,90.00,12.67
11.00,23,84.98,1195.20,90.00,12.13
11.00,24,4.80,107.86,0.00,11.60
11.00,25,1795.20,476.56,180.00,12.84
11.00,26,604.80,127.09,0.00,13.62
11.00,27,484.95,1804.80,270.00,11.44
11.00,28,1204.80,82.38,0.00,13.36
11.00,29,604.80,648.95,0.00,11.52
11.00,3,1084.19,4.80,270.00,11.31
11.00,30,681.59,1795.20,90.00,14.41
11.00,31,1673.31,1804.80,270.00,14.66
11.00,32,527.44,1804.80,270.00,11.53
11.00,33,1195.20,471.75,180.00,12.80
11.00,34,1663.69,4.80,270.00,14.96
11.00,35,526.60,1204.80,270.00,12.70
11.00,36,4.80,75.08,0.00,11.21
11.00,37,-4.80,1080.83,180.00,11.89
11.00,38,516.64,604.80,270.00,10.88
11.00,39,4.80,722.61,0.00,13.47
11.00,4,604.80,718.94,0.00,13.08
11.00,40,4.80,44.15,0.00,9.97
11.00,41,1795.20,516.36,180.00,13.16
11.00,42,1804.80,1314.65,0.00,12.94
11.00,43,4.80,16.39,0.00,3.56
11.00,44,482.81,4.80,270.00,12.10
11.00,45,1133.36,1804.80,270.00,9.98
11.00,46,557.32,1804.80,270.00,9.85
11.00,47,673.54,595.20,90.00,10.40
11.00,48,604.80,79.81,0.00,13.57
11.00,49,550.48,1204.80,270.00,11.04
11.00,5,604.80,683.49,0.00,12.69
11.00,50,604.80,1313.64,0.00,13.37
11.00,51,1804.80,1275.72,0.00,12.33
11.00,53,604.80,48.81,0.00,10.23
11.00,54,1717.01,1804.80,270.00,14.44
11.00,55,1757.21,1804.80,270.00,10.04
11.00,56,1195.20,1118.26,180.00,13.18
11.00,57,722.44,-4.80,90.00,13.11
11.00,58,46.23,1195.20,90.00,10.55
11.00,59,604.80,19.99,0.00,2.91
11.00,6,1319.23,-4.80,90.00,12.66
11.00,60,1195.20,504.48,180.00,15.58
11.00,61,1243.79,1795.20,90.00,9.57
11.00,62,-4.80,1684.18,180.00,11.82
11.00,63,1795.20,556.21,180.00,9.85
11.00,64,1723.24,4.80,270.00,14.52
11.00,65,1116.17,4.80,270.00,12.57
11.00,66,595.20,1672.21,180.00,14.68
11.00,67,-4.80,1110.19,180.00,14.14
11.00,68,21.19,1195.20,90.00,3.94
11.00,69,4.80,1289.12,0.00,15.61
11.00,7,1204.80,1318.47,0.00,11.90
11.00,70,604.80,619.63,0.00,2.82
11.00,71,1795.20,1119.09,180.00,12.68
11.00,72,1220.67,1795.20,90.00,3.26
11.00,73,1280.88,-4.80,90.00,14.70
11.00,74,1682.97,1204.80,270.00,12.17
11.00,75,515.87,4.80,270.00,14.86
11.00,78,642.78,595.20,90.00,9.25
11.00,79,1166.25,1804.80,270.00,7.20
11.00,8,1204.80,137.56,0.00,15.81
11.00,80,555.98,604.80,270.00,9.69
11.00,81,1204.80,1280.58,0.00,11.44
11.00,82,-4.80,472.14,180.00,13.82
11.00,83,4.80,1244.16,0.00,9.56
11.00,85,1718.17,604.80,270.00,12.87
11.00,86,-4.80,1719.66,180.00,12.53
11.00,87,1804.80,1237.56,0.00,7.94
11.00,88,1315.87,595.20,90.00,12.46
11.00,89,1089.31,1204.80,270.00,11.42
11.00,9,1080.54,1804.80,270.00,13.65
11.00,90,1795.20,579.24,180.00,3.93
11.00,91,73.88,1798.40,90.00,13.38
11.00,92,1204.80,1243.45,0.00,9.46
11.00,93,554.37,4.80,270.00,10.14
11.00,95,121.29,595.20,90.00,12.54
11.00,96,1204.80,47.92,0.00,10.66
11.00,98,686.20,1195.20,90.00,13.61
11.00,99,682.36,-4.80,90.00,12.71
12.00,0,753.38,1795.20,90.00,15.44
12.00,1,595.20,1078.28,180.00,10.70
12.00,10,1195.20,1659.11,180.00,13.27
12.00,11,4.80,1341.87,0.00,13.97
12.00,12,125.29,-4.80,90.00,12.50
12.00,13,106.09,1795.20,90.00,9.71
12.00,14,464.27,1204.80,270.00,12.13
12.00,15,473.70,604.80,270.00,11.46
12.00,16,1301.28,1795.20,90.00,14.37
12.00,17,137.96,1195.20,90.00,14.61
12.00,18,1195.20,1053.27,180.00,15.82
12.00,19,1665.67,604.80,270.00,13.10
12.00,2,1328.68,1795.20,90.00,11.89
12.00,20,1795.20,1069.92,180.00,12.10
12.00,21,754.20,1195.20,90.00,16.22
12.00,22,730.17,595.20,90.00,13.60
12.00,23,97.43,1195.20,90.00,12.44
12.00,24,4.80,119.44,0.00,11.58
12.00,25,1795.20,463.93,180.00,12.63
12.00,26,604.80,140.36,0.00,13.27
12.00,27,473.22,1804.80,270.00,11.73
12.00,28,1204.80,95.57,0.00,13.18
12.00,29,604.80,662.88,0.00,13.92
12.00,3,1072.08,4.80,270.00,12.11
12.00,30,695.08,1795.20,90.00,13.49
12.00,31,1658.75,1804.80,270.00,14.56
12.00,32,514.81,1804.80,270.00,12.63
12.00,33,1195.20,458.91,180.00,12.83
12.00,34,1649.58,4.80,270.00,14.11
12.00,35,514.36,1204.80,270.00,12.25
12.00,36,4.80,86.82,0.00,11.73
12.00,37,-4.80,1068.89,180.00,11.94
12.00,38,505.56,604.80,270.00,11.08
12.00,39,4.80,735.45,0.00,12.83
12.00,4,604.80,732.17,0.00,13.24
12.00,40,4.80,53.60,0.00,9.45
12.00,41,1795.20,504.16,180.00,12.20
12.00,42,1804.80,1327.58,0.00,12.93
12.00,43,4.80,21.97,0.00,5.58
12.00,44,471.01,4.80,270.00,11.80
12.00,45,1122.40,1804.80,270.00,10.95
12.00,46,545.07,1804.80,270.00,12.24
12.00,47,683.82,595.20,90.00,10.28
12.00,48,604.80,92.28,0.00,12.47
12.00,49,538.06,1204.80,270.00,12.41
12.00,5,604.80,696.48,0.00,12.99
12.00,50,604.80,1327.53,0.00,13.90
12.00,51,1804.80,1287.91,0.00,12.19
12.00,52,4.80,11.50,0.00,0.00
12.00,53,604.80,60.71,0.00,11.90
12.00,54,1703.22,1804.80,270.00,13.79
12.00,55,1745.11,1804.80,270.00,12.10
12.00,56,1195.20,1104.22,180.00,14.04
12.00,57,736.32,-4.80,90.00,13.88
12.00,58,59.10,1195.20,90.00,12.87
12.00,59,604.80,25.41,0.00,5.43
12.00,6,1331.76,-4.80,90.00,12.53
12.00,60,1195.20,488.62,180.00,15.86
12.00,61,1255.31,1795.20,90.00,11.52
12.00,62,-4.80,1672.48,180.00,11.70
12.00,63,1795.20,544.19,180.00,12.02
12.00,64,1707.71,4.80,270.00,15.53
12.00,65,1104.45,4.80,270.00,11.73
12.00,66,595.20,1657.28,180.00,14.92
12.00,67,-4.80,1096.48,180.00,13.71
12.00,68,26.68,1195.20,90.00,5.49
12.00,69,4.80,1304.49,0.00,15.36
12.00,7,1204.80,1329.71,0.00,11.24
12.00,70,604.80,624.83,0.00,5.20
12.00,71,1795.20,1105.81,180.00,13.28
12.00,72,1226.33,1795.20,90.00,5.66
12.00,73,1295.75,-4.80,90.00,14.86
12.00,74,1671.59,1204.80,270.00,11.37
12.00,75,501.92,4.80,270.00,13.95
12.00,76,1215.50,1795.20,90.00,0.00
12.00,77,604.80,15.50,0.00,0.00
12.00,78,654.41,595.20,90.00,11.63
12.00,79,1156.85,1804.80,270.00,9.40
12.00,8,1204.80,152.62,0.00,15.07
12.00,80,543.87,604.80,270.00,12.11
12.00,81,1204.80,1292.22,0.00,11.65
12.00,82,-4.80,457.69,180.00,14.45
12.00,83,4.80,1255.18,0.00,11.02
12.00,84,604.80,615.50,0.00,0.00
12.00,85,1704.81,604.80,270.00,13.35
12.00,86,-4.80,1707.81,180.00,11.86
12.00,87,1804.80,1247.79,0.00,10.23
12.00,88,1328.69,595.20,90.00,12.83
12.00,89,1078.10,1204.80,270.00,11.21
12.00,9,1066.41,1804.80,270.00,14.14
12.00,90,1795.20,573.14,180.00,6.10
12.00,91,87.73,1798.40,90.00,13.85
12.00,92,1204.80,1254.87,0.00,11.43
12.00,93,542.43,4.80,270.00,11.93
12.00,94,15.50,1195.20,90.00,0.00
12.00,95,132.91,595.20,90.00,11.63
12.00,96,1204.80,60.59,0.00,12.67
12.00,97,1795.20,584.50,180.00,0.00
12.00,98,699.99,1195.20,90.00,13.80
12.00,99,694.97,-4.80,90.00,12.61
13.00,0,769.73,1795.20,90.00,16.35
13.00,1,595.20,1066.87,180.00,11.40
13.00,10,1195.20,1645.18,180.00,13.93
13.00,11,4.80,1355.47,0.00,13.60
13.00,12,137.88,-4.80,90.00,12.60
13.00,13,116.17,1795.20,90.00,10.07
13.00,14,451.01,1204.80,270.00,13.26
13.00,15,462.72,604.80,270.00,10.98
13.00,16,1315.31,1795.20,90.00,14.03
13.00,17,152.75,1195.20,90.00,14.79
13.00,18,1195.20,1037.30,180.00,15.97
13.00,19,1651.92,604.80,270.00,13.75
13.00,2,1340.87,1795.20,90.00,12.19
13.00,20,1795.20,1056.75,180.00,13.18
13.00,21,769.61,1195.20,90.00,15.42
13.00,22,742.90,595.20,90.00,12.73
13.00,23,109.37,1195.20,90.00,11.95
13.00,24,4.80,130.97,0.00,11.52
13.00,25,1795.20,451.25,180.00,12.68
13.00,26,604.80,154.17,0.00,13.81
13.00,27,462.04,1804.80,270.00,11.17
13.00,28,1204.80,109.31,0.00,13.74
13.00,29,604.80,678.10,0.00,15.23
13.00,3,1059.91,4.80,270.00,12.16
13.00,30,709.19,1795.20,90.00,14.11
13.00,31,1644.69,1804.80,270.00,14.07
13.00,32,502.46,1804.80,270.00,12.34
13.00,33,1195.20,445.48,180.00,13.43
13.00,34,1635.58,4.80,270.00,14.01
13.00,35,502.34,1204.80,270.00,12.02
13.00,36,4.80,97.78,0.00,10.97
13.00,37,-4.80,1056.07,180.00,12.82
13.00,38,493.67,604.80,270.00,11.90
13.00,39,4.80,748.97,0.00,13.53
13.00,4,604.80,745.58,0.00,13.41
13.00,40,4.80,63.98,0.00,10.37
13.00,41,1795.20,491.14,180.00,13.02
13.00,42,1804.80,1340.34,0.00,12.77
13.00,43,4.80,29.04,0.00,7.07
13.00,44,459.99,4.80,270.00,11.03
13.00,45,1112.33,1804.80,270.00,10.07
13.00,46,531.22,1804.80,270.00,13.85
13.00,47,693.66,595.20,90.00,9.84
13.00,48,604.80,105.92,0.00,13.63
13.00,49,525.05,1204.80,270.00,13.02
13.00,5,604.80,708.80,0.00,12.31
13.00,50,604.80,1341.43,0.00,13.90
13.00,51,1804.80,1299.81,0.00,11.89
13.00,52,4.80,13.14,0.00,1.64
13.00,53,604.80,72.24,0.00,11.53
13.00,54,1689.40,1804.80,270.00,13.82
13.00,55,1730.69,1804.80,270.00,14.42
13.00,56,1195.20,1090.33,180.00,13.89
13.00,57,749.62,-4.80,90.00,13.31
13.00,58,72.17,1195.20,90.00,13.07
13.00,59,604.80,32.22,0.00,6.81
13.00,6,1344.06,-4.80,90.00,12.30
13.00,60,1195.20,474.26,180.00,14.37
13.00,61,1268.33,1795.20,90.00,13.01
13.00,62,-4.80,1660.23,180.00,12.26
13.00,63,1795.20,529.98,180.00,14.21
13.00,64,1692.56,4.80,270.00,15.15
13.00,65,1092.92,4.80,270.00,11.53
13.00,66,595.20,1642.49,180.00,14.79
13.00,67,-4.80,1083.34,180.00,13.14
13.00,68,33.99,1195.20,90.00,7.31
13.00,69,4.80,1320.09,0.00,15.60
13.00,7,1204.80,1341.86,0.00,12.15
13.00,70,604.80,632.46,0.00,7.64
13.00,71,1795.20,1092.55,180.00,13.26
13.00,72,1234.08,1795.20,90.00,7.75
13.00,73,1310.37,-4.80,90.00,14.63
13.00,74,1659.56,1204.80,270.00,12.03
13.00,75,487.68,4.80,270.00,14.24
13.00,76,1217.28,1795.20,90.00,1.78
13.00,77,604.80,17.37,0.00,1.87
13.00,78,667.72,595.20,90.00,13.31
13.00,79,1145.79,1804.80,270.00,11.06
13.00,8,1204.80,167.86,0.00,15.24
13.00,80,530.64,604.80,270.00,13.24
13.00,81,1204.80,1303.76,0.00,11.54
13.00,82,-4.80,443.45,180.00,14.24
13.00,83,4.80,1266.47,0.00,11.30
13.00,84,604.80,617.80,0.00,2.30
13.00,85,1691.05,604.80,270.00,13.77
13.00,86,-4.80,1696.30,180.00,11.51
13.00,87,1804.80,1259.81,0.00,12.02
13.00,88,1341.58,595.20,90.00,12.89
13.00,89,1066.49,1204.80,270.00,11.62
13.00,9,1052.68,1804.80,270.00,13.72
13.00,90,1795.20,565.55,180.00,7.59
13.00,91,101.84,1798.40,90.00,14.11
13.00,92,1204.80,1268.36,0.00,13.49
13.00,93,529.13,4.80,270.00,13.30
13.00,94,17.27,1195.20,90.00,1.77
13.00,95,145.59,595.20,90.00,12.68
13.00,96,1204.80,74.71,0.00,14.12
13.00,97,1795.20,582.38,180.00,2.12
13.00,98,713.46,1195.20,90.00,13.47
13.00,99,707.62,-4.80,90.00,12.64
14.00,0,785.17,1795.20,90.00,15.45
14.00,1,595.20,1055.41,180.00,11.46
14.00,10,1195.20,1631.65,180.00,13.53
14.00,11,4.80,1368.93,0.00,13.46
14.00,12,150.54,-4.80,90.00,12.66
14.00,13,125.46,1795.20,90.00,9.30
14.00,14,437.96,1204.80,270.00,13.05
14.00,15,452.19,604.80,270.00,10.53
14.00,16,1328.62,1795.20,90.00,13.31
14.00,17,166.43,1195.20,90.00,13.69
14.00,18,1195.20,1021.35,180.00,15.94
14.00,19,1638.81,604.80,270.00,13.11
14.00,2,1353.29,1795.20,90.00,12.42
14.00,20,1795.20,1044.27,180.00,12.47
14.00,21,784.96,1195.20,90.00,15.34
14.00,22,756.43,595.20,90.00,13.53
14.00,23,121.32,1195.20,90.00,11.95
14.00,24,4.80,143.02,0.00,12.05
14.00,25,1795.20,438.89,180.00,12.36
14.00,26,604.80,167.25,0.00,13.08
14.00,27,450.95,1804.80,270.00,11.10
14.00,28,1204.80,123.29,0.00,13.98
14.00,29,601.60,692.77,0.00,14.67
14.00,3,1048.86,4.80,270.00,11.05
14.00,30,723.46,1795.20,90.00,14.26
14.00,31,1630.12,1804.80,270.00,14.56
14.00,32,490.89,1804.80,270.00,11.57
14.00,33,1195.20,432.28,180.00,13.20
14.00,34,1621.29,4.80,270.00,14.29
14.00,35,489.88,1204.80,270.00,12.46
14.00,36,4.80,109.25,0.00,11.47
14.00,37,-4.80,1042.90,180.00,13.18
14.00,38,481.94,604.80,270.00,11.73
14.00,39,4.80,762.51,0.00,13.54
14.00,4,604.80,758.88,0.00,13.30
14.00,40,4.80,73.57,0.00,9.59
14.00,41,1795.20,478.55,180.00,12.59
14.00,42,1804.80,1353.64,0.00,13.29
14.00,43,4.80,38.70,0.00,9.66
14.00,44,447.78,4.80,270.00,12.20
14.00,45,1102.12,1804.80,270.00,10.22
14.00,46,517.55,1804.80,270.00,13.67
14.00,47,704.51,595.20,90.00,10.85
14.00,48,604.80,118.33,0.00,12.41
14.00,49,513.20,1204.80,270.00,11.85
14.00,5,604.80,721.55,0.00,12.75
14.00,50,604.80,1355.36,0.00,13.92
14.00,51,1804.80,1312.66,0.00,12.86
14.00,52,4.80,17.04,0.00,3.90
14.00,53,604.80,84.34,0.00,12.10
14.00,54,1675.30,1804.80,270.00,14.10
14.00,55,1715.83,1804.80,270.00,14.85
14.00,56,1195.20,1076.21,180.00,14.12
14.00,57,762.94,-4.80,90.00,13.32
14.00,58,86.39,1195.20,90.00,14.22
14.00,59,604.80,41.31,0.00,9.09
14.00,6,1357.05,-4.80,90.00,12.99
14.00,60,1195.20,459.67,180.00,14.59
14.00,61,1281.63,1795.20,90.00,13.31
14.00,62,-4.80,1648.18,180.00,12.05
14.00,63,1795.20,516.15,180.00,13.82
14.00,64,1676.61,4.80,270.00,15.96
14.00,65,1081.48,4.80,270.00,11.44
14.00,66,595.20,1626.77,180.00,15.72
14.00,67,-1.60,1068.67,180.00,14.67
14.00,68,43.68,1195.20,90.00,9.69
14.00,69,4.80,1336.47,0.00,16.38
14.00,7,1204.80,1353.87,0.00,12.01
14.00,70,604.80,642.58,0.00,10.11
14.00,71,1795.20,1080.17,180.00,12.38
14.00,72,1243.51,1795.20,90.00,9.43
14.00,73,1325.68,-4.80,90.00,15.30
14.00,74,1647.64,1204.80,270.00,11.92
14.00,75,474.48,4.80,270.00,13.20
14.00,76,1221.52,1795.20,90.00,4.24
14.00,77,604.80,21.78,0.00,4.41
14.00,78,679.41,598.40,90.00,11.69
14.00,79,1133.62,1804.80,270.00,12.17
14.00,8,1204.80,183.79,0.00,15.93
14.00,80,517.34,604.80,270.00,13.29
14.00,81,1204.80,1316.31,0.00,12.55
14.00,82,-4.80,429.45,180.00,14.00
14.00,83,4.80,1277.87,0.00,11.40
14.00,84,604.80,622.02,0.00,4.23
14.00,85,1677.45,604.80,270.00,13.60
14.00,86,-4.80,1684.50,180.00,11.80
14.00,87,1804.80,1272.41,0.00,12.60
14.00,88,1354.02,595.20,90.00,12.44
14.00,89,1054.54,1204.80,270.00,11.95
14.00,9,1039.09,1804.80,270.00,13.60
14.00,90,1795.20,555.46,180.00,10.09
14.00,91,115.61,1798.40,90.00,13.77
14.00,92,1204.80,1281.57,0.00,13.21
14.00,93,514.77,4.80,270.00,14.36
14.00,94,20.89,1195.20,90.00,3.63
14.00,95,158.03,595.20,90.00,12.44
14.00,96,1204.80,89.70,0.00,15.00
14.00,97,1795.20,578.58,180.00,3.80
14.00,98,726.66,1195.20,90.00,13.20
14.00,99,720.94,-4.80,90.00,13.32
15.00,0,801.63,1795.20,90.00,16.46
15.00,1,595.20,1044.75,180.00,10.67
15.00,10,1195.20,1617.94,180.00,13.71
15.00,11,4.80,1382.50,0.00,13.58
15.00,12,163.38,-4.80,90.00,12.83
15.00,13,134.94,1795.20,90.00,9.47
15.00,14,425.20,1204.80,270.00,12.76
15.00,15,441.00,604.80,270.00,11.19
15.00,16,1341.59,1795.20,90.00,12.97
15.00,17,180.68,1195.20,90.00,14.24
15.00,18,1195.20,1006.44,180.00,14.92
15.00,19,1625.61,604.80,270.00,13.20
15.00,2,1365.96,1795.20,90.00,12.67
15.00,20,1795.20,1031.56,180.00,12.72
15.00,21,801.33,1195.20,90.00,16.37
15.00,22,769.11,595.20,90.00,12.68
15.00,23,133.12,1195.20,90.00,11.80
15.00,24,4.80,154.97,0.00,11.96
15.00,25,1795.20,426.49,180.00,12.40
15.00,26,604.80,181.22,0.00,13.97
15.00,27,439.46,1804.80,270.00,11.49
15.00,28,1204.80,137.26,0.00,13.97
15.00,29,601.60,707.88,0.00,15.11
15.00,3,1037.09,4.80,270.00,11.77
15.00,30,737.25,1795.20,90.00,13.79
15.00,31,1616.07,1804.80,270.00,14.06
15.00,32,478.92,1804.80,270.00,11.97
15.00,33,1195.20,418.40,180.00,13.88
